barcode,name,initial_price,price
4600104035432,"DIONIKA DEZADRANT",19000,25000
4600104037672,"DIONIKA DEZADRANT",19000,25000
4600104029813,"DIONIKA DEZADRANT",19000,25000
4600104029721,"DIONIKA DEZADRANT",19000,25000
5060650253084,"DOSLUNAS DEZADRANT",17500,30000
8699009420777,"BEK DEZODRANT",17000,20000
4780140160241,"ARENEW PARASHOK 1.8",14500,20000
4605922022688,"REXONA KLINIKA",50000,60000
8720633009974,"REXONA KLINIKA",50000,60000
8714100835319,"REXONA KLINIKA",50000,60000
4605922022701,"REXONA KLINIKA",50000,60000
8714100826522,"REXONA KLINIKA",50000,60000
8710908559204,"DAV DEZADRANT",31000,38000
8711600786257,"DAV DEZADRANT",31000,38000
4605922022831,"DAV DEZADRANT",31000,38000
8904256002820,"NEVEYA  DEZ",28000,32000
4005808816026,"NEVEYA  DEZ",28000,32000
4005900730534,"NEVEYA  DEZ",31000,32000
4005900035622,"NEVEYA  DEZ",31000,32000
8801046902134,"KERASYS SACHET",43000,48000
8801046900727,"KERASYS SACHET",43000,48000
8801046989845,"KERASYS SACHET",43000,48000
6937651287839,"GINGER MASKA BALZAM",23000,44000
4780028221088,"GINGER MASKA BALZAM",16000,24000
8801046396957,"KAREYA SACHET",44500,48000
8801046396940,"KAREYA SACHET",44500,48000
8801046396988,"KAREYA SACHET",44500,48000
8801046396964,"KAREYA SACHET",44500,48000
4780062510599,"FRESH DENT",11000,15000
4780062510674,"FRESH DENT",11000,15000
4780062510469,"FRESH DENT",11000,15000
8801046902127,"KAREYA SACHET",44500,48000
4005900176110,"NEVEA DIAMOND SHANPUN",31000,42000
7640245621337,"SPLAT APLASIVITEL",28000,38000
4600702094206,"LECNOY BALZAM APLASIVETEL",26000,35000
8016825929022,"AQUVA FRESH DAZATR",18000,25000
5000209100513,"KOLGET DAZATOR",20000,25000
4603014005472,"SPLAT APLASIVETEL",28000,35000
4603014009999,"SPLAT APLASIVETEL",28000,35000
7640245621351,"SPLAT APLASIVETEL",28000,35000
4630049647445,"KANPILIMENT SHANPUN 400ML",38000,45000
4620018879342,"KANPILIMENT SHANPUN 400ML",38000,45000
4620010793486,"KANPILIMENT SHANPUN 400ML",38000,45000
4605319018799,"XEMP BESSUFATNI SHANPUN",25000,40000
7640245621276,"SPLAT APLASIVETEL",28000,35000
8683130075272,"KLER SHANPUN 180ML",19000,24000
8001841591346,"XELDIR SHANPUN 190ML",21000,25000
5000174028447,"XELDIR SHANPUN 200ML",21000,27000
6281006605114,"KLER SHANPUN 180ML",19000,24000
8001841591223,"XELIR SHOLDERS 190ML",21000,25000
3600542142823,"FURUKTIS 250ML",22000,25000
3600542376099,"FURUKTIS 250ML",22000,25000
3600542153805,"FURUKTIS 250ML",22000,25000
3600542649865,"FURUKTIS 250ML",22000,25000
3600523583331,"ELSEV 250ML",23500,28000
3600523741878,"ELSEV 250ML BALZAM",23500,28000
4015100863086,"GLIS BALZAM 200ML",26000,32000
4605922031451,"BARXATNIK RUK ",11000,20000
4600702025996,"BARXATNIK RUK ",11000,15000
4600104031090,"DIONIKA SHARIK",19000,25000
8999777004613,"NEVYA SHARIK ",19000,30000
8999777007270,"NEVYA SHARIK ",19000,30000
3882777004552,"NEVEYA SHARIK",19000,30000
8999777014315,"NEVEYA SHARIK",19000,30000
4005900840776,"NEVEYA SHARIK",26500,30000
8700216203937,"OLSPAYS STIK",30000,35000
8006540424186,"OLSPAYS STIK",30000,35000
4084500490543,"OLSPAYS STIK",30000,35000
4084500490505,"OLSPAYS STIK",30000,35000
8700216607339,"OLSPAYS STIK",30000,35000
4690302341572,"FABERLIK KAORI",35000,45000
8690506090029,"ARKO PENA 200G",23940,30000
4780157580056,"PANDA PARASHOK POLAVTOMAT 1800 G",22000,28000
8691206040116,"SITIL KOJA",18000,26000
4600697010120,"USHASHNI DETISKI PARASHOK",33000,40000
5900516312107,"BELLA 60 SHT",28000,33000
9419360010092,"BATH GLOVE",8500,18000
2007930387940,"BATH GLOVES",11000,20000
2007930387834,"BANYA MACHALKA ATIRGUL",8000,15000
8683130075128,"CLEAR KOMIR",31500,35000
6957404901515,"SUNDAY BANYA MACHALKA",6500,16000
9000101360073,"BREF DELUKX 2 TALI",28000,40000
9000101417081,"BREF DELUXE 1 TALI",14000,18000
8145222323437,"KO\IPRIK XTOY",2500,5000
5901964051556,"EVELENE DEPLYATOR",20000,25000
5907582900016,"BELLEE JARDEN",20000,25000
6291069706437,"VATIKA SHANPUN",24000,35000
6291069208238,"VATIKA SHANPUN",24000,35000
6291069706420,"VATIKA SHANPUN",24000,35000
8684730091402,"SEVAVEREK TURKIYA",265000,280000
8697452679070,"SHAIK W244",100000,120000
6973224089660,V-966,75000,110000
6976824580919,"V-9 KUSACHKA",6750,12000
6942927981588,AD-188,51000,75000
6955549304840,KM-055,75000,110000
6971354565597,"EMELI PUDRA ",16000,23000
4710945589039,"FLUR TUSH RUS",25000,35000
8809632884505,"SELLO ZAGAR",25000,35000
4650474015329,"ZIMA FEBERLIK KREM",30000,45000
4650474015855,"RETINOL FEBERLIK",45000,65000
4690302001032,"KANFET FEBERLIK",40000,50000
6924271611106,"QOVOQ PACHKASI",5000,10000
6971383630907,"QOVOQ PACHKASI",5000,10000
4600697192635,"RETINOL N/C",17500,20000
4600697191102,"PANTENOL N/C",17500,20000
6236346244165,"MUSHK BEAUTY NABOR",87000,110000
6975962444084,"LADU SEXY",87000,110000
6975962444022,"RED NIGXT ",87000,110000
6971072790783,"DEPLYATOR SPREY POSLE",12000,18000
3600524026967,"LOREAL DEZEDRANT",50000,60000
3600522373193,"LAREAL OQ",50000,60000
3600524143077,"LOREAL DEZEDRANT",50000,60000
4610117621072,"RETINOL SIVRITKA",30000,48000
6290171050216,"STATUS PARFUM ",105000,170000
6291107459356,"PILOS DUBBAY",115000,165000
6295199791714,"DIRXAM DUBBAY",85000,110000
6290360594309,"SAXEB OQ DYBBAY",138000,195000
4987205945250,"BIGEN QOSH XINA",17000,25000
4780016780030,"LION KING",9000,15000
6974772948171,"BIAQUVA SIVRITKA ",23000,35000
5901761996128,"EVELENE SNAYL",30000,35000
6931978185007,"LAGMON CHANG ARGICH",28000,38000
6972148251375,"TEN MA",24000,35000
6971341308756,"INTIM KAPSULA",30000,45000
3600542630818,"GARNER SIVRITKA",96000,120000
3600542328609,"GARNER KREM",48000,65000
6977265420086,"GAZGA ZAZIJALKA",11000,18000
6992723572367,"FANAR ",18000,25000
6970822195014,"XALADENIK ASTIVIJETEL",11000,18000
4780080520266,"KK VALAJNI 20TALIK",1800,2500
5901468903115,"RAYANA HENNA",19000,25000
4780023326757,"EKLER QOSH KRASKA",16150,24000
4780023326764,"EKLER QOSH KRASKA",16150,24000
4780014482462,"AFSALUT 1L",16500,20000
6912526258527,"PILKA ZINGER",3000,8000
5056795400094,"BEAR BODIY DEZADRANT",28000,35000
4780034220327,"MARTA 900",9200,10000
4780014992466,"SILK SOVUN",4700,6000
6291100760961,"JO SOVUN ERON",5000,8000
8997220607145,"KIMI SOVUN INDANEZIYA",7200,12000
8997220607121,"KIMI SOVUN INDANEZIYA",7200,12000
8997220609989,"KIMI SOVUN INDANEZIYA",7200,12000
8997220607107,"KIMI SOVUN INDANEZIYA",7200,12000
8997220607114,"KIMI SOVUN INDANEZIYA",7200,12000
6291100760947,"JO SOVUN",5000,8000
6291100763689,"JO SOVUN",5000,8000
6291100760923,"JO SOVUN",5000,8000
4601236000701,"RAPIRA LEZVA",2200,3000
8858293000175,"NOXA ",18000,22000
898220010332,"KALAGEN AMERIKA PARASHOK",220000,280000
6922364866051,"MIDZUK FEN ",58000,95000
4600104039096,"BIO PRELEST",19000,25000
8906017471463,"KILIVRIN KREM",12000,16000
8906125460076,"ORASORE GEL",12000,16000
8710447492178,"REXONA ALOY DEZODRANT",30000,35000
8714100019733,"REXSONA SHOVER FRESH",31000,35000
8711600493469,"REXONA ",31000,35000
4902430857338,"XELDIR SHOLDER 550ML",55000,68000
4780034250102,"JASMIN BUMAGA",15300,16000
4780080020124,"POK BUMAGA",12000,14000
4780029920027,"WINNRS BUMAGA",14000,15000
4780144240116,"A.B.S BUMAGA",14200,20000
8714100826751,"REXONA KILINIKAL",55000,65000
8714100835470,"REXONA KILINIKAL",55000,65000
6922201310747,"CHARKOL MASKA",11000,20000
4780014482141,"AFSALUT BALZAM KERATIN",12700,18000
4780024921975,"KARBON BALZAM",9500,12000
4780021894340,"FRESH BALZAM",9500,12000
4780021894333,"FRESH BALZAM",9500,12000
4780023327013,"ANFIORA BALZAM",17000,20000
6281006424388,"SUNSILK SHANPUN",33000,48000
6281006424562,"SUNSILK SHANPUN",33000,40000
6281006424449,"SUNSILK SHANPUN",33000,48000
4606682004921,"AR LUNI ASTIVIJITEL",30000,45000
4606682004945,"AR LUNI ASTIVIJITEL",30000,45000
4606682004938,"AR LUNI ASTIVIJITEL",30000,45000
4606682004891,"AR LUNI ASTIVIJITEL",30000,45000
8801046992722,"KERASYS PARFUM 600ML",57000,63000
8801046240557,"KERASYS PARFUM 600ML",57000,63000
8801046848890,"KERASYS PARFUM 600ML",57000,63000
3600523232796,"LAREAL GEL DUSH",40000,50000
8690511161615,"ABS 3L GEL",85000,95000
6935193201955,KUSACHKA,2500,5000
14001840820940,"KUXINNIY SOCHIQ 40 80",24000,37000
6930459257011,"AVTO SOCHIQ",17000,24000
4780024931233,"RIG SOVUN 5 TALIK",7700,10000
4780024931264,"RIG SOVUN 5 TALIK",7700,10000
6972129956763,"XITOY SOVUN",17000,25000
6972129956800,"XITOY SOVUN",17000,25000
6972129956770,"XITOY SOVUN",17000,25000
6972129957739,"XITOY SOVUN",17000,25000
6972129957289,"XITOY SOVUN",17000,25000
6972129957494,"XITOY SOVUN",17000,25000
6972129956756,"XITOY SOVUN",17000,25000
6976226317168,"KRASKA STIK",15000,25000
6941898922613,"MISS ROSE TEN",16000,24000
6941898922620,"MISS ROSE TEN",16000,24000
3456256879575,"ROZA DIAMOND",36000,145000
8008970058344,"VASH GO SHANPUN",25000,35000
4780024932674,"SEV KAPLYA",13000,14000
9000101820423,"BREF SHARIK",11500,15000
4780046960204,"FLUR  DEZADRANT",13000,25000
6947164107272,"BAKERAT DEZADRANT",21000,35000
6947164160055,"YARA DEZADRANT",21000,35000
6947164161809,"NOW DEZADRANT",21000,35000
6947164160109,"TANFORT LOST CHERRY",21000,35000
6947164107074,"XAYAATI DEZADRANT",21000,35000
8699009443721,"STORM DEZADRANT",21000,28000
3600542617611,"FURUKTIS ALOY",32000,35000
3600541970809,"FURUKTIS BODRIN",32000,35000
3600541285774,"FURUKTIS SOS",32000,35000
3600541775855,"FURUKTIS OLMA",32000,35000
3600542649872,"FURUKTIS  MASLA",32000,35000
3600542142809,"FURUKTIS STOYKIY SVET",32000,35000
3600542385244,"GARNER SHARIK",30000,35000
3600541474437,"GARNER SHARIK",30000,35000
3600541991934,"GARNER SHARIK",30000,35000
3600541739970,"GARNER SHARIK",29000,35000
3600542399364,"GARNER SHARIK",29000,35000
4780069410250,"DELFIN JIDKI MILO",5000,8000
6974596132565,"TISH CHOTKA 5TALI",18000,30000
7640168930509,"BIOMED TISH CHOTKA",9500,14000
4780069410151,"DELFIN AVTOMAT PARASHOK 3 KG",45000,50000
6974316802129,"SOFTLY TISH CHOTKA",3600,7000
4600104039126,"BIO PRELEST",19000,25000
4690302729189,"BATANIKA SHANPUN",24000,30000
4690302729196,"BATANIKA SHANPUN",24000,30000
4690302633820,"BATANIKA SHANPUN",24000,30000
4690302742058,"FEBERLIK SHANPUN",17000,25000
4690302795740,"FEBERLIK SHANPUN",17000,25000
4690302742041,"FEBERLIK SHANPUN",17000,25000
4690302743901,"FEBERLIK GEL DUSH",17000,25000
8696814031235,"GABRINI FIKSATOR",30000,36000
6423080623671,"INTIM VAZELIN",21000,28000
6423080724361,"INTIM VAZELIN",21000,28000
6290362343325,"INTIM VAZELIN",21000,28000
6290362343332,"INTIM VAZELIN",21000,28000
6772505050098,"LAZURDE KREM",12000,15000
6772505050166,"LAZURDE KREM",12000,15000
6772505050173,"LAZURDE KREM",12000,15000
6772505050036,"LAZURDE KREM",12000,15000
4949176098052,"KINOKI PLASTER",5500,10000
4780021894357,"FRESH BALZAM",9000,12000
6922243351982,"RAYAL ATR",53000,75000
6291108736111,"SAXEB QORA",138000,200000
6291107456485,"NOW ATR DUBBAY",140000,170000
6974652142163,"PERCHATKA QIZIL QALIN",9800,15000
8006540838914,"OLSPAYS KAPITAN",36000,44000
4780070630029,"SOFI OLVERS",5000,7000
4084500978973,"OLSPAYS SHANPUN",36000,44000
4084500978942,"OLSPAYS SHANPUN",36000,44000
4780010570453,"XAYAT JITKI MILA",7000,10000
6947164107081,"KIRKI DEZADRANT",21000,35000
8809158800058,"KAREYA JENJEN PLASTER",15000,20000
4780138740011,"BAVI 1KG",81000,90000
4780024921326,"VLAJNI ALOY",7000,10000
4650067529462,"GROSS KAZAN",22500,25000
4780066432217,"BILLUR GUSTOY GEL",13500,20000
6926370665868,"SENVICH GUPKA",5000,7000
6928001842280,"MASAJNI MASLA",65000,100000
6928001842594,"MASAJNI MASLA",65000,100000
6291049014002,"SILK SHAMPUN ERON",17627,30000
6291049034000,"SILK SHAMPUN ERON",17627,30000
6291049044009,"SILK SHAMPUN ERON",17627,30000
6291049054008,"SILK SHAMPUN ERON",17627,30000
6291049024001,"SILK SHAMPUN ERON",17627,30000
6924372671689,"TUSH USHAS",12000,24000
6971672510613,"QIPIQ TUSH",11000,16000
8696814033000,"GABRINI TUSH TURKIYA",28000,38000
8692621810018,"OT ASAL",40000,80000
6973224083088,V-308,190000,280000
6908188000215,"FIKSATOR ",9000,20000
6958741950921,"perfekt ten 3 qavatli",18000,30000
6933495813494,"pure ten",8000,15000
4005808890507,"NEVEA SOFT KREM200ML",25000,38000
6933495866384,"QOSH GEL ",15000,25000
3574660149548,"JONSIN  KREM",25000,45000
031655000169,"AIRSPUN PURA RASIPNOY",20000,35000
6975649921099,"PAMADA OYNA",8000,15000
8714100844373,"CHISTAYA LINIYA INTIMNI GEL",25000,35000
4620746550643,"MIS TAYS QALAM OQ",2000,12000
6958741969640,"XAYLATUR ZANJIR",10000,18000
5078940534225,"SELULTE KREM",50000,80000
8808033030467,"BLACK GARLIS ECO",105000,120000
4780028221200,"ARISTAGIRAT DOKTOR S",18000,22000
4780141720895,"DOKTOR 900G",13300,18000
4780141720833,"DOKTOR 900G",13300,18000
4780141720864,"DOKTOR 900G",13300,18000
4780010571696,"XAYAT ASTIVIJETEL",9000,13000
4780010571702,"XAYAT ASTIVIJETEL",9000,13000
4780010571672,"XAYAT ASTIVIJETEL",9000,13000
4620132760335,"XIMIKAT RUSS",20000,30000
4640221706617,"XIMIKAT RUSS",20000,30000
4607126907891,"XIMIKAT RUSS",20000,27000
4601313013396,"KAPLA UNVERSAL 500 ML",10415,15000
4601313003861,"VESNA DETISKI KREM",7000,14000
4601313003878,"VESNA DETISKI KREM",7000,14000
4607028980251,"VESNA DETISKI KREM",7000,14000
4601313011743,"VESNA DETISKI KREM",7000,14000
4601313013457,"VESNA DETISKI KREM",7000,14000
8964000765159,"TREET LEZVA",3000,5000
8801038602592,"TITAN LEZVA KAREA",3000,5000
4780129380011,"SETKA SOVUN",11000,14000
4780129380028,"SETKA SOVUN",11000,14000
6291003039270,"ROYAL ERON",9000,10000
6291003193415,"ROYAL ERON",9000,10000
6291003193385,"ROYAL ERON",9000,10000
4084500488465,"OLSSPAYS STIK",27500,35000
8999777004552,"NEVEA SHARIK",19000,30000
4780028220999,"GOLD 1.4",18000,25000
4601313011651,"DETISKI SOVUN",5100,8000
1870648197436,"GILITSIRIN 50G",4000,5000
4746172018028,"DELFIN 900",7600,8000
4780016300580,"DLYA MAMASHA",9000,13000
4780065930448,"SWET MAMASHA",9000,18000
7563780994752,"17/1 QOSH YOG",11000,18000
8840643068201,"BUMAGA FLORA ",1020,1250
1712169388934,"TAXTA TUSH",6500,10000
6177422823822,"SARIQ PADVOTKA",5000,7000
6931638917863,"EXSITE ATR",19000,45000
6931638917856,"SMART ATR",19000,45000
6931638919850,"NARKOTIK ATR",19000,45000
6922243362179,"JADE ATR",53000,75000
5059018125064,"SAMMER WHITE",42000,55000
7057677338861,"ROZIVAYA JENJEN",21000,28000
4780024920107,"TOP BLIZ SALFETKA ",1100,2000
4015100811216,"PALET KRASKA",19500,25000
4015100185218,"PALET KRASKA",19500,25000
4015100193145,"PALET KRASKA",19500,25000
4015100185188,"PALET KRASKA",19500,25000
4015100188448,"PALET KRASKA",19500,25000
4015100185140,"PALET KRASKA",19500,25000
5000204326284,"UTONK  ATNI RIJAFSHINA",22000,28000
6798929575009,"MANALIZA QALAM",2166,4000
7091684922903,"KONTR QALAM",1500,3000
7337566391680,"NAYZA PADVOTKA",7500,12000
4780016390017,"BAZELIN BORNI",1700,3000
4650474010676,"ZIMA  DLYA ",15000,20000
8697405346905,"ONLEM PANPERS",103000,110000
2961952706953,"EKO SOVUN",4000,5000
1076265233513,"FARGONA KOTTA SOVUN",4600,6000
3525113310718,"FARGONA KICHIK SOVUN",3100,4000
2469123490811,"QOVOQ RULON",9000,14000
6933495812169,TEN,10000,18000
6986868612163,"CHERISH 50 ML",18000,45000
4690302185381,"FEBIRLIK CAPRICE",35000,50000
8800288480325,"KOPUM KAREA 3KG",94000,102000
8690511170266,"ABS 9 KG AVTOMAT ",190000,220000
4780069410403,"DELFIN AVTOMAT 9KG",100000,110000
8354262163372,"QAYCHI 260MM 2.5MM",13000,18000
8551528668835,YULDUZCHA,6500,12000
8699009412222,"BEK DEZODRANT",17000,20000
8699009412239,"BEK DEZADRANT",17000,20000
8699009420821,"BEK DEZADRANT",17000,20000
8699009420814,"BEK DEZADRANT",17000,20000
8718951518896,"MENNEN DEZADRANT",26000,35000
5943001192068,"MENNEN DEZADRANT",26000,35000
4606144008702,"MENNEN DEZADRANT",26000,35000
4606144008627,"MENNEN DEZADRANT",26000,35000
8700216605830,"OLSPAYS DEZADRANT",29000,35000
6945034227334,"FRESH  OGIZ ASTIVIJETEL",13000,20000
4780024931592,"RING SHANPUN 800G",13200,16000
4780024931806,"RING SHANPUN 800G",13200,16000
4780024932452,"SEV SHANPUN 2/199",9900,13000
4780024932384,"SEV SHANPUN 2/199",9900,13000
4780024932445,"SEV SHANPUN 2/199",9900,13000
4780024932469,"SEV J/M",9200,13000
4780024932650,"SEV J/M",9200,13000
4780024932476,"SEV J/M",9200,13000
4780024932483,"SEV J/M",9200,13000
4780024930199,"SEV SOVUN 90G",3275,5000
4780024930120,"SEV SOVUN 90G",3275,5000
4780024930267,"SEV SOVUN 90G",3275,5000
4780024930335,"SEV SOVUN 90G",3275,5000
4780024930359,"SEV SOVUN 150G",5675,7000
4780024930250,"SEV SOVUN 150G",5675,7000
4780024930373,"SEV SOVUN 150G",5675,7000
4780024931028,"SEV SOVUN 150G",5675,7000
4813406011985,"PINK PASION KREM ",20000,40000
6924820888805,"BB MASYCHER TANALKA",18000,25000
4780023581057,"PALMERA GEL 5L",32500,35000
4780023581064,"PALMERA GEL 5L",32500,35000
6973428225932,"ZAJIGALKA ",1900,2500
8718951738409,"KOLGET TOTOL 12 ",28000,35000
7702018494149,"BLU 3",7000,8000
4780140572341,"AZELIT GOLD RUSS",25500,30000
4780024521298,"NISO SARIQ",10000,13000
4780024520017,"NISO KLASIK",7100,9000
4780024521311,"NISO XXL",9500,13000
4780024520956,"DELFIN QORA ",9500,13000
4780024521465,"NISO  GIGA",13500,18000
4780024520567,"VERITA ",6800,8000
4748923598964,"KAFORT GUPKA",3000,5000
6798324638347,"GARNET AFTO",19000,24000
6972789110642,"LAGMON PERCHATKA",11000,15000
6938583403786,"GARNET AUDI FIBRO",8000,14000
4780016781945,VAZELIN,5250,8000
6924820884623,"MAYCHER PODVODKA",11500,15000
4780010570460,"XAYOT J/M",7000,10000
6260105005056,"ERON GEL 2.7",70000,84000
4780024520437,"DELFIN CHISTOL GUPKA",7000,10000
0029750640380,"GUPKA RAGLIK",2100,3000
6970571274077,"MASKA NIQOB",3500,5000
6974355780617,"SALFETKA APARAT",3600,5000
8901248333047,"BORO +",8000,10000
4426427742914,"TOVON TOSH",3000,5000
4780014481847,"AFSALUT SHANPUN",7250,10000
8665746732091,"DEPLYATOR QOZON",40000,65000
96097335,"REXONA STIK",21500,28000
4603014005878,"SPLAT SENSATIV",36500,42000
6260105006169,"ERON PARASHOK",93000,104000
9000101412116,"PERSIL 3KG RUSS",65000,75000
3600523931453,"ELSEV SHANPUN",36500,38000
4015100812411,"GLIS GUR SHANPUN",35000,40000
3600523741892,"ELSEV BALZAM",37500,40000
3600524155704,"ELSEV BALZAM",37500,40000
3600524197292,"ELSEV BALZAM",37500,40000
3600524087777,"ELSEV BALZAM",37500,40000
3600524151263,"ELSEV BALZAM",37500,40000
3600524135157,"ELSEV  SHANPUN",36500,38000
3600524087760,"ELSEV  SHANPUN",36500,38000
4760164130253,"MINI BOS PANPERS",45000,58000
4760164130192,"MINI BOS PANPERS",45000,58000
4760164130222,"MINI BOS PANPERS",45000,58000
4760164130277,"MINI BOS PANPERS",45000,58000
4005808238194,"NEVEA DEZADRANT",29000,32000
2243740853996,"IP QALAM ARZON",2000,4000
6562675973224,"IP QALAM SARIQ",3000,8000
4780141191237,"SPUMA SHANPON MILK",14000,20000
4780141191220,"SPUMA SHANPON MILK",14000,20000
4780141191152,"LINDAL SHANPUN",15000,22000
4780141191206,"LINDAL SHANPUN",15000,22000
4780141191169,"LINDAL SHANPUN",15000,22000
4780141191183,"LINDAL SHANPUN",15000,22000
4780141191176,"LINDAL SHANPUN",15000,22000
4780023323602,"EKLER KRASKA ",13248,16000
4780023323626,"EKLER KRASKA ",13248,16000
4780023323633,"EKLER KRASKA ",13248,16000
4780023323077,"EKLER KRASKA ",13248,16000
4780023323572,"EKLER KRASKA ",13248,16000
3600541739963,"GARNIER DEZEDRAND JENSKI",31900,38000
3600541256408,"GARNIER DEZEDRAND JENSKI",31900,38000
3600542475075,"GARNIER DEZEDRAND JENSKI",31900,38000
5059018133236,"AVON INCANDESSENCE",82000,110000
5059018218230,"AVON INCANDESSENCE LOTUS",82000,110000
5059018412966,"TODAY TOMORROW",86000,110000
6973224089653,V-965,70000,90000
6973224083323,V-332,134000,180000
6920354805851,"MAKS BLESK",26000,28000
6295253031626,"AMANI SPREY",48000,65000
4690302733292,"LOVE QOL KREM",18000,23000
6924820840094,"MACHER PADVOTKA",19000,30000
6924820840605,"MACHER PADVOTKA",19000,30000
6924820840285,"MACHER PADVOTKA",19000,30000
6972038419120,"TANALKA ",20000,45000
6942349750793,"guruch nabor KICHIK",21000,45000
6291106481099,"EKLAT WEKEEND",105000,160000
4690302774400,"FEBERLIK GELDUSH 500G",33000,40000
4690302774363,"FEBERLIK GELB DUSH 500G",33000,40000
6972148250675,"TEN ",13000,24000
6295253074340,"INTIM VAZELIN",28000,38000
6295253069742,"INTIMNI VAZELIN",28000,38000
4607953915649,"KANPILIMENT GIDRA FILNI MASLA",38500,48000
4607953915656,"KANPILIMENT GIDRO FILNI MASLA",38500,48000
4630049641573,"KANPILIMENT GIDRO FILNI MASLA",38500,48000
4630049641597,"KANPILIMENT GIDRO FILNI MASLA",38500,48000
4630049641580,"KANPILIMENT GIDRO FILNI MASLA",38500,48000
4607953915700,"KANPILIMENT GIDRO FILNI MASLA",38500,48000
6933495865066,"TEN ",12000,18000
6972049999918,"PENKA KALAGEN",9000,18000
6972049995774,"PENKA ALOY",9000,18000
4780046960266,"PRELEST ",11000,18000
6973224086409,V-640,440000,550000
6934346802018,"XITOY KIR SOVUN",9000,13000
6971072790028,"XOT VASH GEL",48000,60000
6933495867589,HIYLATER,12000,18000
6923450679210,"KUSACHKA OMBIR",15000,30000
4823015935503,"KERATIN SHAMPUN 1 LITR",98000,112000
4823015935473,"KERATIN MASKA",41000,55000
4780024921333,"BLAJNI 120SHTUK",6600,10000
4219041193008,"BAKALASHKALI DROJA",2850,4000
4780024931554,"RIG SAHANPUN",8800,12000
6936805420078,"ZUBACHISKA MENTOL",3500,5000
3610400000387,"LAMANI ATR",125000,160000
6977770880115,"FAXRI PARASHOK AFTAMAT",21000,28000
2696980114134,"LEMONI KISLATA",3300,5000
8700216586849,"XELIR SHOLDER",35500,40000
6260105005032,"ERON GEL 2.7L",69000,84000
7135144060344,"MINI BOS 5",2100,2300
4780024932278,"SEV ASTIVIJETEL",16500,18000
4780023582962,"OLIVYA JITKI MILA",7500,10000
4780046210866,"VLAJNI SALFETKA",4000,5000
8681020802670,"TAFU DETISKI SHANPUN",10000,18000
4603423017219,"DRY RU",90000,120000
8700216273077,"ORAL -R",18000,33000
6937803902085,"KIPRIK KLEY",6500,12000
6133871000870,"GRANULA ASVIJITEL",11500,15000
8858400510009,"ACHCHIQ TOSH DEZEDRANT",18144,24000
8857100510227,"ACHCHIQ TOSH DEZEDRANT",18144,24000
6931638921495,"LAVELDA ATR",19000,55000
4780024930649,"SEV KAPLYA 1L",13200,14000
8804341000369,"KAREYA GUPKA",11000,15000
8001841997124,"XELDER SHOLDER ",30000,40000
8001841997063,"XELDER SHOLDER ",30000,40000
8001841997001,"XELDER SHOLDER ",30000,40000
8808033030474,"EKO Argan",106000,120000
6291108523520,"SPORT GENIUS",160000,220000
6290360593685,"NOW PUSHTI",120000,175000
6291106064223,"SHEIKX AL SHUKUX",130000,165000
6290360412856,"MIS DIOR",100000,160000
6295199790946,"XAYATI ATR",115000,145000
6291107450193,"XAYATI ATR",115000,145000
6295199795231,"DIRXAM ",85000,120000
4690302002510,"VASMOY ELEMENT ",35000,115000
4605966018296,"SIOS BARBER SHOP",59000,80000
6978072411007,"NATURE SOCH SOVUN",12000,30000
6972049999581,"KAPSULA OQARTIRUVCHI",14000,20000
8006540115886,"XELIR SUPREME",32000,45000
8006540444399,"XEDIR DERMA",44000,50000
6294008341140,"ACHIQ TOSH KUKUN ",37500,60000
609245254386,"STUD 500",30000,80000
7728293246556,"ZOYA KREM ",30000,60000
6943769160216,"LEPYONKA KREM",16000,45000
6925569283012,"EMELI HD ULTRA",19000,35000
4690302362485,"FEBERLIK ZUB PASTA",13000,18000
4690302362508,"FEBERLIK ZUB PASTA",13000,18000
4607051797512,"MARSKOY SOL",29000,45000
4650474015343,"RETINOL TONER ",35000,50000
6903072433742,"KARITE TUSH",11000,22000
8696814047021,"GABRINI TANALKA",35000,45000
4005900964304,"NEVEA DEZADRAN",29000,32000
4780098500106,"ESFERO J/M",9500,14000
8850007010203,"JONSIN PIRSIPKA",7000,12000
9000101830620,"PERSIL TURKIA",78000,103000
4780068068759,"DEMAKS ZUB SHOTKA",3500,5000
4780021893565,"RAYAN SHANPUN  1.1",19800,25000
6295199793374,"FURSAN ATR",26000,45000
6295199793985,"NOW ATR 50G",26000,45000
4780021893541,"RAYYAN SHANPUN",19800,25000
6935399820318,"ZEBRA QALAM",4000,8000
4607072194123,"ANTIFIGOS OYNE PARLANISHGA",27000,40000
8683130078884,"REXONA DEZADRANT",22000,30000
8699561350062,"EXPEGMENT 4",42000,50000
4902430919456,"panten proven",55000,75000
6903148264829,"panten proven",55000,75000
4780028220043,"amore shampun",18000,25000
4620746550872,"MIS TAYS QALAM ",2500,5000
6927728500077,"ZUB SHOTKA",5000,8000
4780028202131,"MONNO PANPERS",38000,43000
1289310960108,"AREL KAPSULA",2900,3400
4780080520167,"EX VLAJNI SALFETKA",6500,10000
4005900141255,"NEVEA SHANPUN",34000,38000
4833008845757,"SA GEL",40000,45000
4780102283636,"ELMA 100 GIGA",17000,20000
6943769191753,"SLIMMING KREM",35000,55000
6943769191760,"XIP MASSAGE KREM",35000,55000
6943769191777,"STRETCH MARKS REMOVING KREM",35000,55000
